Code,Name,Zone,Latitude,Longitude
RNF1,R.NOVA DA FONTE,MAI4,41.22041761,-8.546199299
RNF2,R.NOVA DA FONTE,MAI4,41.22077495,-8.546508281
RNH1,RANHA,PRT3,41.17689295,-8.567479409
RNH2,RANHA,PRT3,41.17755307,-8.567930156
RNOR1,RECAREI (NORTE),MAI1,41.20506068,-8.633130203
RNOR2,RECAREI (NORTE),MAI1,41.20496981,-8.633320262
RNSG1,R. NOVA S. GENS,MAI1,41.18828147,-8.647519578
RNSG2,R.NOVA S. GENS,MAI1,41.18836948,-8.647208705
ROR1,R.ORIENTAL,MTS2,41.22487609,-8.680290837
ROR2,R.ORIENTAL,MTS2,41.22489589,-8.680421418
ROSA1,ROSÁRIO,VNG1,41.11143849,-8.602726154
ROTA2,ROT. DA AREOSA,PRT3,41.17960141,-8.581988976
RPAC1,PAÇO,MAI4,41.20034723,-8.595275602
RPAC2,PAÇO,MAI4,41.20045564,-8.595388227
RPM2,R.PARTICULAR MONSANTO,PRT1,41.17190078,-8.616842818
RPPC1,R. PADRE PORTO CARRERO,MTS1,41.21246915,-8.665594544
RPPC2,R. PADRE PORTO CARRERO,MTS1,41.21243452,-8.665296178
RPR,R.PRAIA,VNG4,41.10353678,-8.65997402
RRDL1,R.RODELO,VNG4,41.1152487,-8.645900422
RRDL2,R. RODELO,VNG4,41.11521658,-8.645721141
RRIB1,R.RIBEIRO,VCD8,41.25218323,-8.667904316
RRIB2,R.RIBEIRO,VCD8,41.2521541,-8.667725424
RSH,SRA. DA HORA,PRT3,41.14535269,-8.57663288
RSMT1,R. SR MATOSINHOS,VNG1,41.1176391,-8.627857003
RSMT2,R. SR MATOSINHOS,VNG1,41.11781551,-8.627977274
RSR1,R. DO SENHOR,PRT2,41.18238406,-8.646400705
RSR2,R. DO SENHOR,PRT2,41.18336194,-8.645180792
RSR3,R.SENHOR,PRT2,41.18647125,-8.648089551
RSR4,R.SENHOR,PRT2,41.18620905,-8.647932854
RSUL1,RECAREI (SUL),MAI1,41.20100603,-8.633342075
RSUL2,RECAREI (SUL),MAI1,41.20099824,-8.633504532
RTE1,RIO TINTO (ESTAÇÃO),MAI4,41.18496889,-8.55639413
RTE2,RIO TINTO (ESTAÇÃO),MAI4,41.18484436,-8.556644075
RTE3,RIO TINTO (ESTAÇÃO),MAI4,41.1845839,-8.557447436
RTE4,RIO TINTO (ESTAÇÃO),MAI4,41.18455429,-8.558150427
RTEL1,RIBEIRO TELES,MAI4,41.21426244,-8.549722343
RTEL2,RIBEIRO TELES,MAI4,41.21369542,-8.549659117
RTES1,RIO TINTO (ESC. SEC.),MAI4,41.17688703,-8.548684685
RTES2,RIO TINTO (ESC. SEC.),MAI4,41.17679021,-8.549019377
RTNM,ROT. 1º DE MAIO,VLG1,41.19304489,-8.501982827
RTP1,RTP,VNG1,41.11176391,-8.600204582
RTP2,RTP,VNG1,41.11241272,-8.600078235
RTP3,RTP,VNG1,41.11254613,-8.600483963
RTV1,R. TENENTE VALADIM,VNG5,41.12968265,-8.637270384
RTV2,R. TENENTE VALADIM,VNG5,41.12969135,-8.636943093
RUL1,RUELA,PRT2,41.17933489,-8.651703915
RUL2,RUELA,PRT2,41.17958236,-8.651953039
RUL3,RUELA,PRT2,41.18139211,-8.652745108
RZAM1,R. ZAMBUEIRAS,VNG4,41.11328236,-8.649372934
RZAM2,R. ZAMBUEIRAS,VNG4,41.1134359,-8.64926699
SA,SILVA AROSO,MTS2,41.22735623,-8.698774712
SA3,SÁ,MAI4,41.21125566,-8.547080108
SA4,SÁ,MAI4,41.21097592,-8.546939524
SAL1,SALGUEIROS,PRT1,41.16971249,-8.598924537
SAL2,SALGUEIROS,PRT1,41.16987894,-8.599278441
SAL3,SALGUEIROS,PRT1,41.16971496,-8.596527268
SAL4,SALGUEIROS,PRT1,41.16959502,-8.59644168
SALM1,SALGUEIRO MAIA,VNG2,41.10147075,-8.589347057
SALM2,SALGUEIRO MAIA,VNG2,41.10172253,-8.589432128
SAM1,SÁ DE MIRANDA,GDM1,41.17387912,-8.547296863
SAM2,SÁ DE MIRANDA,GDM1,41.17377982,-8.547367734
SAMP1,SAMPAIO,MAI4,41.22972103,-8.559874827
SAMP2,SAMPAIO,MAI4,41.2298681,-8.559064779
SAN1,STO. ANTÓNIO,VNG4,41.10442689,-8.640244594
SAN2,STO.  ANTÓNIO,VNG4,41.10459833,-8.640162589
SAN3,STO. ANTÓNIO,VNG4,41.10374585,-8.643572382
SAR1,SOUSA AROSO,MTS1,41.17616911,-8.68893688
SAR2,SOUSA AROSO,MTS1,41.17709265,-8.690057061
SARI1,SARILHOS,MTS1,41.19667689,-8.669304661
SARI2,SARILHOS,MTS1,41.19657122,-8.66911827
SBNT,EST.S.BENTO,PRT1,41.14540422,-8.610937643
SBNT2,EST.S.BENTO,PRT1,41.14554575,-8.610891756
SBNT3,EST. S.BENTO,PRT1,41.14478955,-8.611277978
SBO1,SOBREIRO,MAI1,41.23406291,-8.620377517
SBO2,SOBREIRO,MAI1,41.23395403,-8.620248441
SBR1,SAIBREIRAS,MAI4,41.21115868,-8.560366789
SBR2,SAIBREIRAS,MAI4,41.2110071,-8.560849781
SCAB1,SACADURA CABRAL,MAI4,41.18530118,-8.593314806
SCAB2,SACADURA CABRAL,MAI4,41.18541101,-8.593292764
SCAL1,SR. DO CALVÁRIO,GDM1,41.17151302,-8.559066834
SCAL2,SR.DO CALVÁRIO,GDM1,41.17169384,-8.558865436
SCAL4,SR. DO CALVÁRIO,GDM1,41.17196524,-8.558521632
SCAT1,S.TA CATARINA,PRT1,41.14818068,-8.605811972
SCC1,SPORT CLUBE CANIDELO,VNG5,41.13027542,-8.645462998
SCC2,SPORT CLUBE CANIDELO,VNG5,41.13057417,-8.64649591
SCND1,STO.CONDESTÁVEL,MAI1,41.2314129,-8.608249261
SCND2,STO.CONDESTÁVEL,MAI1,41.2315208,-8.608285825
SCR1,S. CRISPIM,PRT1,41.16063856,-8.593833315
SCR4,S. CRISPIM,PRT1,41.16069007,-8.592810825
SCRP5,S. CRISPIM,PRT1,41.16022675,-8.592212203
SCRP6,S. CRISPIM,PRT1,41.16030185,-8.592436916
SCT1,S. CAETANO,GDM1,41.16869379,-8.559322579
SCT2,S. CAETANO,GDM1,41.16876671,-8.559084743
SCT3,S. CAETANO,GDM1,41.17016121,-8.560093412
SCT4,S. CAETANO,GDM1,41.16951233,-8.56020048
SDB5,SÁ DA BANDEIRA,PRT1,41.14678037,-8.609125199
SDMC3,SENDIM (CEMITÉRIO),MTS1,41.19012735,-8.675830576
SDMC4,SENDIM (CEMITÉRIO),MTS1,41.18991405,-8.675341163
SDP1,SIDÓNIO PAIS,PRT1,41.16459058,-8.636957142
SDP2,SIDÓNIO PAIS,PRT1,41.16447056,-8.636993721
SEMR,SEMINÁRIO,VNG4,41.09420376,-8.622917235
SEND1,SENDAL,MAI1,41.23341744,-8.652692667
SEND2,SENDAL,MAI1,41.23326465,-8.652631819
SER1,SEARA,MTS1,41.18676532,-8.676577471
SER2,SEARA,MTS1,41.18675446,-8.676970698
SETB,SETE BICAS,PRT2,41.18278634,-8.653054105
SETB1,SETE BICAS,PRT2,41.18264145,-8.648555584
SGM,S. GEMIL,MAI4,41.19659566,-8.576419271
SGMC1,S. GEMIL (CAMINHO FERRO),MAI4,41.19577868,-8.581213413
SGMC2,S.GEMIL (CAMINHO FERRO),MAI4,41.19592609,-8.581898132
SHRM2,SRA. HORA (METRO),PRT2,41.18722974,-8.654066678
SHRM4,SENHORA DA HORA (METRO),PRT2,41.18771821,-8.653569964
SI1,S.TO ISIDRO,PRT1,41.15793931,-8.601730168
SI2,STO. ISIDRO,PRT1,41.15838245,-8.601382104
SJB1,S. JOÃO DE BRITO,PRT2,41.1665206,-8.650538452
SJB2,S. JOÃO DE BRITO,PRT2,41.16641265,-8.650557458
SJBC1,S.JOÃO BOSCO,PRT2,41.16611688,-8.647780663
SJBC2,S.JOÃO BOSCO,PRT2,41.16602979,-8.647958627
SL1,SANTOS LEITE,MAI1,41.22746008,-8.618861931
SL2,SANTOS LEITE,MAI1,41.2275597,-8.618662918
SLOP,SIMÕES LOPES,MAI4,41.22776409,-8.553386141
SLZ1,S. LÁZARO,PRT1,41.14554656,-8.602690375
SLZ3,S. LÁZARO,PRT1,41.14582833,-8.601288622
SM1,SÁ E MELO,MAI1,41.19643713,-8.610814836
SM2,SÁ E MELO,MAI1,41.19524989,-8.611133963
SM3,SÁ E MELO,MAI1,41.22116812,-8.607829093
SM4,SÁ E MELO,MAI1,41.22116743,-8.607996038
SM5,SÁ E MELO,MAI1,41.19602303,-8.611425692
SMAI1,SALGUEIRO MAIA,PRT1,41.1486855,-8.631247393
SMAI2,SALGUEIRO MAIA,PRT1,41.14841369,-8.63163842
SMAT1,SENHOR MATOSINHOS,MTS1,41.18837094,-8.685010294
SMAT2,SENHOR MATOSINHOS,MTS1,41.18856429,-8.685081647
SMAT3,SR.  MATOSINHOS,MTS1,41.18798247,-8.685681714
SMAT4,SR. MATOSINHOS,MTS1,41.18780922,-8.686133173
SMJT1,STA. MARINHA,VNG1,41.13255524,-8.611136324
SMM1,S. MAMEDE,MAI1,41.19390824,-8.611148019
SMM2,S. MAMEDE,MAI1,41.19232529,-8.61146124
SMM3,S. MAMEDE,MAI1,41.19320373,-8.609180863
SMM4,S. MAMEDE,MAI1,41.19274219,-8.607897322
SMM5,S. MAMEDE,MAI1,41.1934411,-8.609892182
SMM6,S. MAMEDE,MAI1,41.19349451,-8.608868288
SMMM1,S.MAMEDE (MERCADO),MAI1,41.19106308,-8.611556897
SMMM2,S. MAMEDE (MERCADO),MAI1,41.19055576,-8.611862576
SNG1,SOUSA NOGUEIRA,VNG4,41.10156033,-8.638936931
SNG2,SOUSA NOGUEIRA,VNG4,41.10171376,-8.638854788
SO1,S.TO OVÍDIO,VNG1,41.11577921,-8.606936137
SO2,STO. OVÍDIO,VNG1,41.11615644,-8.60716507
SO3,STO. OVÍDIO,VNG1,41.1158588,-8.606773256
SO4,STO. OVÍDIO,VNG1,41.11605203,-8.606283277
SOCR,SOARES CORREIA,PRT1,41.16678485,-8.630022137
SOLP1,SOL POENTE,MTS2,41.19900271,-8.702263652
SOLP2,SOL POENTE,MTS2,41.19897591,-8.70243415
SONH,SONHOS,MAI4,41.21656113,-8.541461599
SONH1,SONHOS,MAI4,41.21667712,-8.541760427
SOUT1,SOUTO,MAI1,41.23700332,-8.606321747
SOUT2,SOUTO,MAI1,41.23714857,-8.605952008
SP,SERPA PINTO,PRT1,41.16333493,-8.620802335
SP1,S. PEDRO,MTS1,41.18551892,-8.695688279
SP2,S. PEDRO,MTS1,41.18562617,-8.695972246
SP3,S. PEDRO,PRT3,41.14696693,-8.573271209
SP4,S.PEDRO,MTS1,41.1862308,-8.695964649
SP5,S. PEDRO,MTS1,41.185232,-8.694048518
SPAZ1,S.RA DA PAZ,MAI4,41.22225612,-8.535093293
SPAZ2,S.RA DA PAZ,MAI4,41.22235811,-8.534971686
SPC,S. PEDRO DA COVA,GDM2,41.15220956,-8.504203573
SPC1,S. PEDRO DA COVA,GDM2,41.15207454,-8.504190897
SPC2,S.PEDRO C. /PASSAL,GDM2,41.15233447,-8.499795572
SPC3,S.PEDRO C. /PASSAL,GDM2,41.1522233,-8.49992706
SPTO1,SERPA PINTO,PRT1,41.16415353,-8.621904083
SR1,S. ROQUE,PRT3,41.166109,-8.56965464
SR2,S. ROQUE,PRT3,41.1661742,-8.569309871
SR3,S. ROQUE,PRT3,41.16671658,-8.567948193
SR4,S. ROQUE,PRT3,41.16645224,-8.566846799
SR5,S. ROQUE (CIRCUNV.),PRT3,41.16769412,-8.568979389
SR6,S. ROQUE,PRT3,41.16687487,-8.566567085
SRC1,SRA.CAMPANHÃ,PRT3,41.16649795,-8.574243069
SRC2,SRA.CAMPANHÃ,PRT3,41.16654491,-8.575179514
SRD1,SARDOAL,VNG1,41.10886322,-8.596088773
SRD2,SARDOAL,VNG1,41.1091135,-8.596542914
SRG1,SRA. DA GUADALUPE,MAI4,41.20283035,-8.58734773
SRG2,SRA. DA GUADALUPE,MAI4,41.2033063,-8.587265785
SRGB1,S. ROQUE G. BARROS,PRT3,41.16696916,-8.570504598
SRGB3,S.ROQUE G. BARROS,PRT3,41.16608645,-8.570279357
SRHE3,SRA.HORA (METRO),PRT2,41.18646954,-8.654918783
SRHH1,SRA. HORA (HIPER),MTS1,41.18181587,-8.659377055
SRHH2,SRA. HORA (HIPER),MTS1,41.1815766,-8.659403334
SRHR,SRA. HORA,PRT2,41.18658621,-8.655003143
SRLZ1,SENHORA DA LUZ,PRT2,41.15010474,-8.675820777
SRP,SERPA PINTO,VNG1,41.13372056,-8.618188914
SRP1,SRA.PENHA,PRT2,41.18044198,-8.649793936
SRP2,S.RA PENHA,PRT2,41.18098339,-8.649536012
SRP3,SRA. DA PENHA,PRT2,41.1850539,-8.647375076
SRP4,SRA. DA PENHA,PRT2,41.18444078,-8.647159866
SRPT1,S.RA DO PORTO,PRT2,41.17789436,-8.628746453
SRPT2,S.RA DO PORTO,PRT2,41.17750752,-8.628687916
SRRS1,SOARES DOS REIS,VNG1,41.12217596,-8.612530945
SRRS2,SOARES DOS REIS,VNG1,41.123079,-8.61157732
SRRS3,SOARES DOS REIS,VNG1,41.1228673,-8.611645793
SRSD1,S.RA DA SAÚDE,MAI1,41.21607396,-8.614149131
SRSD2,S.RA DA SAÚDE,MAI1,41.2159821,-8.614298157
SRV1,SERRALVES,PRT2,41.16061684,-8.659255152
SRV2,SERRALVES,PRT2,41.16101272,-8.657610713
SRV3,SERRALVES,PRT2,41.16280685,-8.657353562
SRV4,SERRALVES,PRT2,41.16255871,-8.65746992
SRVM4,SERRALVES (MUSEU),PRT2,41.15981026,-8.66057925
SRVM5,SERRALVES (MUSEU),PRT2,41.15954951,-8.659989255
SSB1,S. SEBASTIÃO,GDM1,41.1727959,-8.548052659
SSB2,S. SEBASTIÃO,GDM1,41.17291351,-8.547898492
SSD1,SANTOS DIAS,MAI1,41.19827379,-8.607138699
SSD2,SANTOS DIAS,MAI1,41.19827999,-8.607818231
SST1,SISTELO,MAI4,41.18147244,-8.562984789
SST2,SISTELO,MAI4,41.18160179,-8.562767315
ST1,S. TOMÉ,PRT3,41.18396987,-8.610646499
ST2,S. TOMÉ,PRT3,41.18449417,-8.610149748
ST3,S. TOMÉ,PRT3,41.18383115,-8.609358322
ST4,S. TOMÉ,PRT3,41.18413099,-8.60954535
STA1,STA. APOLONIA,MAI1,41.1895807,-8.640781279
STA2,STA. APOLONIA,MAI1,41.18947497,-8.641283266
STBX1,SOUTELO BAIXO,GDM1,41.16881927,-8.554847378
STBX2,SOUTELO BAIXO,GDM1,41.1689356,-8.554796251
STC1,S.TA CATARINA,PRT2,41.15073219,-8.650946645
STC2,S.TA CATARINA,PRT2,41.15058049,-8.650968407
STCB1,STA.CRUZ BISPO,MTS2,41.2166213,-8.67483586
STCB2,STA.CRUZ BISPO,MTS2,41.21725192,-8.674505301
STCT,SOUTO CONTUMIL,PRT3,41.16730631,-8.578532823
STCZ1,S.TA CRUZ,GDM1,41.16086086,-8.531115297
STCZ2,S.TA CRUZ,GDM1,41.16118767,-8.531523314
STE1,S.TA EULÁLIA,GDM1,41.16009804,-8.529563237
STE5,S.TA EULÁLIA,GDM1,41.1599858,-8.528952334
STG1,SANTEGÃOS,MAI4,41.19119351,-8.569815134
STG3,SANTEGÃOS,MAI4,41.19127803,-8.570745344
STJ1,STA. JUSTA,PRT3,41.17372969,-8.584695263
STJ2,S.TA JUSTA,PRT3,41.17524525,-8.586118073
STJ3,S.TA JUSTA,PRT3,41.17450265,-8.58659756
STJ4,STA. JUSTA,PRT3,41.17400017,-8.584817807
STL1,STA.LUZIA,MAI1,41.23451358,-8.643169651
STL2,STA.LUZIA,MAI1,41.23475497,-8.64355493
STLN1,STA. LUZIA (NORTE),PRT2,41.1796191,-8.624422508
STLZ1,STA. LUZIA,PRT2,41.17739525,-8.624704949
STLZ2,S.TA LUZIA,PRT2,41.1774024,-8.624907115
STLZ3,CRESTINS (STA. LUZIA),MAI1,41.23504837,-8.650427459
STLZ4,CRESTINS (STA. LUZIA),MAI1,41.23480458,-8.650580589
STLZ5,STA. LUZIA,PRT2,41.17767201,-8.623266302
STN1,SANTANA,MAI1,41.2126276,-8.613299666
STN2,SANTANA,MAI1,41.21241395,-8.613354826
STNH1,SOUTINHO,MAI4,41.2217933,-8.543748086
STNH2,SOUTINHO,MAI4,41.22206597,-8.543200404
STO1,S.TA OVAIA,GDM1,41.16157868,-8.53394721
STO2,S.TA OVAIA,GDM1,41.16185068,-8.534329691
STP1,SANTOS POUSADA,PRT1,41.15324633,-8.600146813
SVP1,SILVA PORTO,PRT1,41.16763681,-8.617033337
SVP2,SILVA PORTO,PRT1,41.16749689,-8.617266082
SVT1,SILVA TAPADA,PRT1,41.16661771,-8.593326699
SVT2,SILVA TAPADA,PRT1,41.16683602,-8.593863641
SVT3,SILVA TAPADA,PRT1,41.16746414,-8.593110514
SVT4,SILVA TAPADA,PRT1,41.16754457,-8.593218696
SXO1,SEIXO,GDM1,41.18486652,-8.526103834
SXO2,SEIXO,GDM1,41.18456776,-8.526578777
SZEN1,SALGADO ZENHA,MTS1,41.19962261,-8.658546401
TAN,TV. ALDEIA NOVA,VNG4,41.1033328,-8.649366247
TAR5,TARALHÃO,GDM1,41.15186849,-8.5307783
TAR6,TARALHÃO,GDM1,41.15210923,-8.530552469
TARG1,TV. DE ARDEGÃES,MAI4,41.22899039,-8.56980477
TARG2,TV.ARDEGÃES,MAI4,41.2291435,-8.569793866
TARR2,TV. ARROTEIA,MAI1,41.18508217,-8.597376551
TAZ1,TAPADA AZEVEDO,VLG1,41.20222363,-8.526887499
TAZ2,TAPADA AZEVEDO,VLG1,41.20172833,-8.526908364
TBNJ2,TRAVESSA DE BONJÓIA,PRT3,41.1527149,-8.579767988
TCRZ1,TV.CRUZES,GDM1,41.16080005,-8.549456682
TCRZ2,TV.CRUZES,GDM1,41.16101297,-8.549598433
TCT1,TV. DA COSTA,VLG2,41.23881596,-8.525563796
TCT2,TV. DA COSTA,VLG2,41.23841454,-8.525763143
TCVC,TV.CONSELHEIRO VELOSO DA CRUZ,VNG1,41.12547077,-8.61485316
TEC,TV. ENTRE CAMPOS,PRT2,41.14891308,-8.643187242
TEIB1,TEIBAS,MAI4,41.19252407,-8.592900645
TEIB2,TEIBAS,MAI4,41.19211759,-8.593482361
TELH1,TELHEIRA,VNG1,41.1175839,-8.618950617
TELH2,TELHEIRA,VNG1,41.11774502,-8.619178027
TESC1,TV.ESCOLAS,MAI4,41.21671564,-8.58965181
TESC2,TV.ESCOLAS,MAI4,41.21683759,-8.58937054
TF2,TV. FEIRA,MAI1,41.21030459,-8.613294561
TFL1,TV. FONTE LODOSA,VNG1,41.13202075,-8.632895428
TFL2,TV. FONTE LODOSA,VNG1,41.13162003,-8.633026538
TFV2,TV.FONTE VELHA,MAI1,41.19938505,-8.640001097
TFV3,TV.FONTE VELHA,MAI1,41.19980455,-8.640871488
THB1,TV. HENRIQUE BRAVO,MAI1,41.19552425,-8.601361291
THB2,TV. HENRIQUE BRAVO,MAI1,41.19591481,-8.601103739
TIM1,TIMOR,PRT2,41.16557394,-8.687044002
TIM2,TIMOR,PRT2,41.16519968,-8.687090888
TLHA1,TELHEIRA,VCD8,41.23045323,-8.67504798
TLHA2,TELHEIRA,VCD8,41.23050566,-8.67529118
TLHO1,TELHEIRO,MAI1,41.18488713,-8.613084534
TLHO2,TELHEIRO,MAI1,41.18628364,-8.613000481
TLHR1,TELHEIRA,PRT3,41.17829316,-8.61389026
TLHR2,TELHEIRA,PRT3,41.17721861,-8.614149205
TLHR3,R.TELHEIRA,PRT3,41.1778557,-8.614565257
TLN1,TV. DE LINHARES,MAI1,41.21405879,-8.65271796
TLN2,TV. DE LINHARES,MAI1,41.21394168,-8.652728954
TLR,TV. LOUREIRO,VNG4,41.10499637,-8.649855463
TMEI1,TV.MEIRAL,GDM1,41.16728419,-8.562815657
TMPR1,TV.MELO PEREIRA,MAI1,41.20573949,-8.622884363
TMPR2,TV. MELO PEREIRA,MAI1,41.20559293,-8.62260127
TMQ1,TAMANQUEIROS,MAI3,41.24105891,-8.606205267
TMQ2,TAMANQUEIROS,MAI3,41.24083864,-8.606409125
TMTS1,TV. MATAS,VNG1,41.1188859,-8.630318998
TMTS2,TV. MATAS,VNG1,41.11885117,-8.630021074
TNG1,TV. NOVA DA GIESTA,MAI4,41.18944089,-8.582485445
TNG2,TV.NOVA DA GIESTA,MAI4,41.18939531,-8.582628163
TOR1,TOURAIS,MTS1,41.19855871,-8.667376951
TOR4,TOURAIS,MTS1,41.19834583,-8.667265356
TPEN,TV. PENEDO,VNG4,41.09525762,-8.6243559
TPG1,TV.PINGUELA,MTS2,41.21741699,-8.658718669
TPG2,TV.PINGUELA,MTS2,41.21724265,-8.658559016
TPI1,TV.PIAS,MAI1,41.20900648,-8.648957989
TPI2,TV.PIAS,MAI1,41.20870935,-8.648838688
TPM1,TV. PASSOS MANUEL,MTS1,41.19614913,-8.662732186
TPM2,TV. PASSOS MANUEL,MTS1,41.19609718,-8.662840695
TPR,TV. PRESA,PRT3,41.16807638,-8.579634266
TPT1,TV. DA PONTE,GDM1,41.16719844,-8.564329165
TPT2,TV. DA PONTE,PRT3,41.16750367,-8.564569477
TPT3,TV. DA PONTE,PRT3,41.16742219,-8.564688093
TRBG1,TRIBUNAL DE GAIA,VNG1,41.12894866,-8.60998436
TRBG2,TRIBUNAL DE GAIA,VNG1,41.12896805,-8.611818376
TRD1,TRINDADE,PRT1,41.1517987,-8.609555607
TRD2,TRINDADE,PRT1,41.15165485,-8.609398591
TRD3,TRINDADE,PRT1,41.1511219,-8.60964853
TRD4,TRINDADE,PRT1,41.15125379,-8.609515005
TRD5,TRINDADE,PRT1,41.15224169,-8.610129712
TRD6,TRINDADE,PRT1,41.15105996,-8.610808344
TRH1,TORRINHA,PRT1,41.153304,-8.620894582
TRH2,TORRINHA,PRT1,41.15319437,-8.621010511
TRH3,TORRINHA,PRT1,41.15192517,-8.617776785
TRI1,TRIANA,MAI4,41.18868701,-8.580541874
TRI2,TRIANA,MAI4,41.18844455,-8.580698146
TRM1,TERRAMONTE,MAI4,41.20427893,-8.596518262
TRM2,TERRAMONTE,MAI4,41.20430805,-8.59668016
TRR3,TORRES,PRT2,41.15075262,-8.664571761
TRR4,TORRES,PRT2,41.15057079,-8.664170019
TSL1,TV. SIMÕES LOPES,MAI4,41.22876481,-8.55549161
TSL2,TV.SIMÕES LOPES,MAI4,41.22889973,-8.55552826
TTS1,TV.TRÁS,MTS2,41.21974964,-8.678859023
TTS2,TV.TRÁS,MTS2,41.2196567,-8.678986927
TVA1,TV. ALDEIA,PRT3,41.15230922,-8.563385526
TVA2,TV. ALDEIA,PRT3,41.15252567,-8.563291645
TVAS1,TV.AUGUSTO SIMÕES,MAI1,41.22688517,-8.616576545
TVBO1,TV.BRÁS OLEIRO,MAI4,41.19463403,-8.576096077
TVBO2,TV.BRÁS OLEIRO,MAI4,41.19475985,-8.576156528
TVFO1,TV.FORNO,MAI4,41.19453305,-8.574259689
TVFO2,TV.FORNO,MAI4,41.19443538,-8.573901427
TVG1,TRAVAGEM,MAI4,41.22665717,-8.553999016
TVG2,TRAVAGEM,MAI4,41.22635084,-8.553814133
TVG4,TRAVAGEM,MAI4,41.22703722,-8.552713613
TVLR1,TEATRO VILARINHA,PRT2,41.17367006,-8.673477984
TVLR2,TEATRO VILARINHA,PRT2,41.17326512,-8.673426984
TXP1,TEIXEIRA PASCOAIS,PRT1,41.16125899,-8.598675608
UC1,UNIV. CATÓLICA,PRT2,41.15356552,-8.670868003
UC2,UNIV. CATÓLICA,PRT2,41.15357065,-8.671041613
UFP1,UNIV. F. PESSOA,PRT3,41.17261333,-8.609062376
UFP2,UNIV. F. PESSOA,PRT3,41.17284596,-8.609853901
URBP1,URB. PRELADA,PRT2,41.17091774,-8.637171523
URBP2,URB. PRELADA,PRT2,41.17090696,-8.63757658
URBP3,URB. PRELADA II,PRT2,41.17251397,-8.635673296
URBP4,URB.PRELADA II,PRT2,41.17201596,-8.635178062
URBS1,URB.SOUTELO,GDM1,41.16897513,-8.547901792
URBS2,URB.SOUTELO,GDM1,41.16908298,-8.547881249
UVDE1,URB. VILA D ESTE,VNG2,41.09761165,-8.588415684
UVDE2,URB. VILA D''ESTE,VNG2,41.09700949,-8.587951364
UVDE3,URB. VILA D''ESTE,VNG2,41.09698222,-8.588197081
VAL,VALADARES (EST),VNG4,41.09853027,-8.631760063
VAL1,VALADARES,VNG4,41.09827195,-8.62903238
VALC1,VALONGO (CENTRO),VLG1,41.18920382,-8.496856275
VALC2,VALONGO (CENTRO),VLG1,41.18997597,-8.497551885
VALE,VALADARES (ESCOLAS),VNG4,41.09594078,-8.620397534
VARZ1,VÁRZEA,GDM1,41.16268183,-8.536110021
VARZ2,VÁRZEA,GDM1,41.16281968,-8.53613696
VASG1,VASCO DA GAMA,MAI4,41.21641027,-8.551289966
VASG2,VASCO DA GAMA,MAI4,41.21607588,-8.551200543
VBR1,VISCONDE BARREIROS,MAI1,41.23261163,-8.625075126
VBR2,VISCONDE BARREIROS,MAI1,41.23276601,-8.625166813
VDAM,VITORINO DAMASIO,PRT1,41.16968376,-8.59393445
VDAM1,VITORINO DAMASIO,PRT1,41.16930281,-8.594104842
VDE,VILA D ESTE,VNG2,41.09629771,-8.590513309
VDE1,VILA D''ESTE,VNG2,41.0956267,-8.589514832
VDES,VILA D'' ESTE (ESCOLAS),VNG2,41.09846418,-8.59135584
VDN1,VENDA NOVA,GDM1,41.17432029,-8.54580356
VDN4,VENDA NOVA,GDM1,41.17437022,-8.545941483
VDTM1,ESPOSADE (METRO),MTS1,41.21591336,-8.656739141
VDTM2,ESPOSADE (METRO),MTS1,41.21547359,-8.656425604
VDV2,VISCONDE DEVESAS,VNG1,41.12260914,-8.614451152
VENZ1,VENEZUELA,PRT1,41.15744771,-8.642921992
VENZ2,VENEZUELA,PRT1,41.15730188,-8.643102654
VERT1,VERTIDO,VLG3,41.18413495,-8.45967142
VERT2,VERTIDO,VLG3,41.18416569,-8.460007224
VESS1,VESSADA,MAI4,41.21587251,-8.593093009
VESS2,VESSADA,MAI4,41.21579419,-8.593265746
VFM1,VALE FORMOSO,PRT1,41.16573846,-8.610826573
VFM2,VALE FORMOSO,PRT1,41.16656435,-8.612590638
VFM3,VALE FORMOSO,PRT1,41.16644022,-8.612508704
VFM6,VALE FORMOSO,PRT1,41.16596774,-8.611373329
VFM7,VALE FORMOSO,PRT1,41.16629839,-8.611326054
VFR1,VILARINHO FREIRES,MAI1,41.19585649,-8.633608324
VFR2,VILARINHO FREIRES,MAI1,41.19513526,-8.633817381
VFRR1,VALE FERREIROS,GDM1,41.18115296,-8.535031792
VFRR2,VALE FERREIROS,GDM1,41.18127897,-8.535044483
VGM1,VASCO GAMA,VNG4,41.08629211,-8.652813265
VGM2,VASCO GAMA,VNG4,41.08618489,-8.652804981
VGM3,AV.VASCO DA GAMA,MTS1,41.1905587,-8.660541533
VGM4,AV.VASCO DA GAMA,MTS1,41.19055142,-8.662126757
VGM5,VASCO DA GAMA,VLG2,41.24512219,-8.515180558
VGM6,VASCO DA GAMA,VLG2,41.2452208,-8.515312358
VINH1,VINHAL,GDM1,41.15003337,-8.531140146
VINH2,VINHAL,GDM1,41.15032279,-8.530916036
VIS,VISO,MAI1,41.23197521,-8.624649572
VIS1,VISO (METRO),PRT2,41.17867756,-8.645301099
VIS2,VISO (METRO),PRT2,41.17795654,-8.646532363
VIS3,VISO,PRT2,41.17781071,-8.642193927
